Esn,Country,Localized Device Description,Device Description,Ip,Region Code Display Name,Ts
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,177.16.219.23,Paraná,2020-04-19T22:11:21.588Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,179.180.181.171,Paraná,2020-04-19T18:57:09.729Z
NFANDROID1-PRV-P-L3-LGE==LG-M320-4445-0005941B68EF4A4830F7C18A447ED9A0555F2ACEDB3627D7BA9423F50B3498046,BR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,2804:7f4:1080:f0b9:e9f0:16a6:85d:7395,Paraná,2020-04-19T18:56:56.561Z
NFANDROID1-PRV-P-L3-LGE==LG-M320-4445-0005941B68EF4A4830F7C18A447ED9A0555F2ACEDB3627D7BA9423F50B3498046,BR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,2804:7f4:1080:f0b9:e9f0:16a6:85d:7395,Paraná,2020-04-19T18:56:52.756Z
NFANDROID1-PRV-P-L3-LGE==LG-M320-4445-0005941B68EF4A4830F7C18A447ED9A0555F2ACEDB3627D7BA9423F50B3498046,BR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,2804:7f4:1080:f0b9:e9f0:16a6:85d:7395,Paraná,2020-04-19T18:56:03.424Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,179.180.181.171,Paraná,2020-04-19T01:55:26.197Z
PHTV14OPM1-31-03-15-01-0000000000000188278,BR,Philips 2014 MT5580 based TVs Smart TV,Philips 2014 MT5580 based TVs Smart TV,45.234.1.190,Paraná,2020-04-18T23:49:41.063Z
PHTV14OPM1-31-03-15-01-0000000000000188278,BR,Philips 2014 MT5580 based TVs Smart TV,Philips 2014 MT5580 based TVs Smart TV,45.234.1.161,Paraná,2020-04-18T21:25:21.961Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,191.248.96.87,Paraná,2020-04-17T06:07:23.068Z
NFANDROID1-PRV-P-L3-LGE==LG-M320-4445-0005941B68EF4A4830F7C18A447ED9A0555F2ACEDB3627D7BA9423F50B3498046,BR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,2804:7f4:1180:edd2:5c4:5ae0:37f3:38ed,Paraná,2020-04-17T03:23:30.949Z
NFANDROID1-PRV-P-L3-LGE==LG-M320-4445-0005941B68EF4A4830F7C18A447ED9A0555F2ACEDB3627D7BA9423F50B3498046,BR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,2804:7f4:1180:edd2:5c4:5ae0:37f3:38ed,Paraná,2020-04-17T03:23:01.939Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,191.248.96.87,Paraná,2020-04-16T21:04:10.538Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,191.248.96.87,Paraná,2020-04-16T02:38:19.102Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,191.248.96.87,Paraná,2020-04-15T21:49:01.148Z
GOOGCAP0010000000000000003811793,BR,Google Chromecast V5 Streaming Stick,Google Chromecast V5 Streaming Stick,2804:fc:8907:1c00:119e:d868:4cef:574c,Paraná,2020-04-15T20:22:41.684Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,187.115.37.67,Paraná,2020-04-15T02:21:51.103Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,187.115.37.67,Paraná,2020-04-14T15:33:15.699Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,187.115.37.67,Paraná,2020-04-14T01:10:13.402Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,187.115.37.67,Paraná,2020-04-13T19:44:39.501Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,177.156.201.184,Paraná,2020-04-13T16:23:20.413Z
PHTV14OPM1-31-03-15-01-0000000000000188278,BR,Philips 2014 MT5580 based TVs Smart TV,Philips 2014 MT5580 based TVs Smart TV,45.234.1.161,Paraná,2020-04-13T11:21:32.117Z
PHTV14OPM1-31-03-15-01-0000000000000188278,BR,Philips 2014 MT5580 based TVs Smart TV,Philips 2014 MT5580 based TVs Smart TV,45.234.1.161,Paraná,2020-04-13T11:21:32.108Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,177.156.201.184,Paraná,2020-04-13T04:58:18.765Z
PHTV14OPM1-31-03-15-01-0000000000000188278,BR,Philips 2014 MT5580 based TVs Smart TV,Philips 2014 MT5580 based TVs Smart TV,45.234.2.4,Paraná,2020-04-13T02:52:15.621Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,177.156.201.184,Paraná,2020-04-11T19:57:37.618Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,179.181.166.185,Paraná,2020-04-11T18:18:22.076Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,179.181.166.185,Paraná,2020-04-11T03:43:41.602Z
PHTV14OPM1-31-03-15-01-0000000000000188278,BR,Philips 2014 MT5580 based TVs Smart TV,Philips 2014 MT5580 based TVs Smart TV,45.234.2.4,Paraná,2020-04-10T02:49:05.494Z
PHTV14OPM1-31-03-15-01-0000000000000188278,BR,Philips 2014 MT5580 based TVs Smart TV,Philips 2014 MT5580 based TVs Smart TV,45.234.2.4,Paraná,2020-04-10T02:49:05.481Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,179.181.166.185,Paraná,2020-04-10T02:35:41.538Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,177.157.28.85,Paraná,2020-04-09T15:36:01.237Z
PHTV14OPM1-31-03-15-01-0000000000000188278,BR,Philips 2014 MT5580 based TVs Smart TV,Philips 2014 MT5580 based TVs Smart TV,45.234.1.186,Paraná,2020-04-09T11:59:11.326Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,177.157.28.85,Paraná,2020-04-09T02:59:24.452Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,177.157.28.85,Paraná,2020-04-08T15:20:54.300Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,177.157.28.85,Paraná,2020-04-08T03:04:48.317Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,179.181.161.106,Paraná,2020-04-07T13:42:15.218Z
PHTV14OPM1-31-03-15-01-0000000000000188278,BR,Philips 2014 MT5580 based TVs Smart TV,Philips 2014 MT5580 based TVs Smart TV,45.234.1.186,Paraná,2020-04-07T12:37:54.974Z
PHTV14OPM1-31-03-15-01-0000000000000188278,BR,Philips 2014 MT5580 based TVs Smart TV,Philips 2014 MT5580 based TVs Smart TV,45.234.1.186,Paraná,2020-04-07T12:37:54.962Z
PHTV14OPM1-31-03-15-01-0000000000000188278,BR,Philips 2014 MT5580 based TVs Smart TV,Philips 2014 MT5580 based TVs Smart TV,45.234.1.138,Paraná,2020-04-07T05:22:46.531Z
PHTV14OPM1-31-03-15-01-0000000000000188278,BR,Philips 2014 MT5580 based TVs Smart TV,Philips 2014 MT5580 based TVs Smart TV,45.234.2.34,Paraná,2020-04-07T02:19:17.745Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,179.181.161.106,Paraná,2020-04-06T02:54:28.291Z
PHTV14OPM1-31-03-15-01-0000000000000188278,BR,Philips 2014 MT5580 based TVs Smart TV,Philips 2014 MT5580 based TVs Smart TV,45.234.2.34,Paraná,2020-04-06T01:00:04.548Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,179.187.128.223,Paraná,2020-04-05T12:18:59.373Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,179.187.128.223,Paraná,2020-04-04T18:29:22.480Z
PHTV14OPM1-31-03-15-01-0000000000000188278,BR,Philips 2014 MT5580 based TVs Smart TV,Philips 2014 MT5580 based TVs Smart TV,186.224.69.147,Paraná,2020-04-04T11:50:01.156Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,179.187.128.223,Paraná,2020-04-03T19:51:39.852Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,179.177.119.123,Paraná,2020-04-03T19:19:27.952Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,177.156.205.29,Paraná,2020-04-03T02:21:23.623Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,177.156.205.29,Paraná,2020-04-02T04:10:39.808Z
NFANDROID1-PRV-P-L3-LGE==LG-M320-4445-0005941B68EF4A4830F7C18A447ED9A0555F2ACEDB3627D7BA9423F50B3498046,BR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,186.218.200.250,Paraná,2020-04-02T00:53:07.501Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,187.58.231.243,Paraná,2020-03-31T15:06:27.611Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,187.58.231.243,Paraná,2020-03-30T22:44:56.005Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,187.58.231.243,Paraná,2020-03-30T14:50:10.907Z
NFANDROID1-PRV-P-L3-LGE==LG-M320-4445-0005941B68EF4A4830F7C18A447ED9A0555F2ACEDB3627D7BA9423F50B3498046,BR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,179.176.213.223,Paraná,2020-03-29T20:39:35.847Z
NFANDROID1-PRV-P-L3-LGE==LG-M320-4445-0005941B68EF4A4830F7C18A447ED9A0555F2ACEDB3627D7BA9423F50B3498046,BR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,2804:7f4:1180:4aff:8c66:9670:2397:bdc3,Paraná,2020-03-29T19:08:56.196Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,179.176.213.223,Paraná,2020-03-29T18:54:32.923Z
NFANDROID1-PRV-P-L3-LGE==LG-M320-4445-0005941B68EF4A4830F7C18A447ED9A0555F2ACEDB3627D7BA9423F50B3498046,BR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,2804:7f4:1180:b60c:176:bbe4:ac01:d211,Paraná,2020-03-28T03:23:45.023Z
NFANDROID1-PRV-P-L3-LGE==LG-M320-4445-0005941B68EF4A4830F7C18A447ED9A0555F2ACEDB3627D7BA9423F50B3498046,BR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,2804:7f4:1180:b60c:176:bbe4:ac01:d211,Paraná,2020-03-28T03:23:37.433Z
NFANDROID1-PRV-P-L3-LGE==LG-M320-4445-0005941B68EF4A4830F7C18A447ED9A0555F2ACEDB3627D7BA9423F50B3498046,BR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,2804:7f4:1180:b60c:176:bbe4:ac01:d211,Paraná,2020-03-28T03:23:34.290Z
NFANDROID1-PRV-P-L3-LGE==LG-M320-4445-0005941B68EF4A4830F7C18A447ED9A0555F2ACEDB3627D7BA9423F50B3498046,BR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,2804:7f4:1180:b60c:176:bbe4:ac01:d211,Paraná,2020-03-28T03:23:11.108Z
NFANDROID1-PRV-P-L3-LGE==LG-M320-4445-0005941B68EF4A4830F7C18A447ED9A0555F2ACEDB3627D7BA9423F50B3498046,BR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,2804:7f4:1180:b60c:176:bbe4:ac01:d211,Paraná,2020-03-28T03:23:03.214Z
NFANDROID1-PRV-P-L3-LGE==LG-M320-4445-0005941B68EF4A4830F7C18A447ED9A0555F2ACEDB3627D7BA9423F50B3498046,BR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,2804:7f4:1180:b60c:176:bbe4:ac01:d211,Paraná,2020-03-28T03:22:30.187Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,187.59.50.36,Paraná,2020-03-28T02:20:01.915Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,187.59.50.36,Paraná,2020-03-27T20:42:30.463Z
PHTV14OPM1-31-03-15-01-0000000000000188278,BR,Philips 2014 MT5580 based TVs Smart TV,Philips 2014 MT5580 based TVs Smart TV,186.224.69.147,Paraná,2020-03-27T17:26:12.399Z
PHTV14OPM1-31-03-15-01-0000000000000188278,BR,Philips 2014 MT5580 based TVs Smart TV,Philips 2014 MT5580 based TVs Smart TV,186.224.69.147,Paraná,2020-03-27T17:26:12.385Z
PHTV14OPM1-31-03-15-01-0000000000000188278,BR,Philips 2014 MT5580 based TVs Smart TV,Philips 2014 MT5580 based TVs Smart TV,189.40.68.208,Paraná,2020-03-26T23:23:06.499Z
PHTV14OPM1-31-03-15-01-0000000000000188278,BR,Philips 2014 MT5580 based TVs Smart TV,Philips 2014 MT5580 based TVs Smart TV,189.40.68.208,Paraná,2020-03-26T23:23:06.491Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,187.59.52.167,Paraná,2020-03-26T00:01:51.097Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,177.133.202.165,Rio Grande do Sul,2020-03-25T00:56:47.956Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,177.133.202.165,Rio Grande do Sul,2020-03-23T22:52:41.139Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,189.115.116.214,Paraná,2020-03-22T23:20:05.488Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,189.115.116.214,Paraná,2020-03-21T19:46:59.204Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,189.115.116.214,Paraná,2020-03-21T16:49:12.867Z
GOOGCAP0010000000000000003811793,BR,Google Chromecast V5 Streaming Stick,Google Chromecast V5 Streaming Stick,2804:fc:8907:1c00:8916:4b7e:7e55:a60d,Paraná,2020-03-20T18:30:51.903Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,179.180.176.180,Paraná,2020-03-20T01:46:12.768Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,179.180.176.180,Paraná,2020-03-19T23:55:29.692Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,179.181.167.191,Paraná,2020-03-18T18:03:47.419Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,179.181.167.191,Paraná,2020-03-17T15:32:23.840Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,191.248.101.42,Paraná,2020-03-17T03:19:15.064Z
GOOGCAP0010000000000000003811793,BR,Google Chromecast V5 Streaming Stick,Google Chromecast V5 Streaming Stick,2804:fc:8907:1c00:d8e:dea4:7df5:fa44,Paraná,2020-03-17T01:58:36.860Z
GOOGCAP0010000000000000003811793,BR,Google Chromecast V5 Streaming Stick,Google Chromecast V5 Streaming Stick,186.224.76.198,Paraná,2020-03-16T16:57:56.661Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,191.248.101.42,Paraná,2020-03-15T19:01:16.002Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,191.248.101.42,Paraná,2020-03-15T16:42:57.525Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,179.187.133.233,Paraná,2020-03-14T22:05:35.412Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,179.187.133.233,Paraná,2020-03-14T14:41:37.151Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,179.187.133.233,Paraná,2020-03-14T14:20:31.201Z
GOOGCAP0010000000000000003811793,BR,Google Chromecast V5 Streaming Stick,Google Chromecast V5 Streaming Stick,2804:fc:8907:1c00:3078:dbe0:53f:18bc,Paraná,2020-03-14T02:58:33.769Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,179.187.133.233,Paraná,2020-03-13T23:54:46.940Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,177.133.201.10,Rio Grande do Sul,2020-03-13T02:21:45.522Z
GOOGCAP0010000000000000003811793,BR,Google Chromecast V5 Streaming Stick,Google Chromecast V5 Streaming Stick,2804:fc:8907:1c00:81f1:1d6b:9a2a:bb3c,Paraná,2020-03-12T04:14:58.267Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,177.133.201.10,Rio Grande do Sul,2020-03-12T00:21:37.184Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,177.157.25.12,Paraná,2020-03-10T23:07:34.234Z
GOOGCAP0010000000000000003811793,BR,Google Chromecast V5 Streaming Stick,Google Chromecast V5 Streaming Stick,2804:fc:8907:1c00:e871:bc81:d776:d281,Paraná,2020-03-10T20:24:48.556Z
GOOGCAP0010000000000000003811793,BR,Google Chromecast V5 Streaming Stick,Google Chromecast V5 Streaming Stick,2804:fc:8907:1c00:f449:1cb1:b238:4947,Paraná,2020-03-10T05:39:16.937Z
GOOGCAP0010000000000000003811793,BR,Google Chromecast V5 Streaming Stick,Google Chromecast V5 Streaming Stick,186.224.76.186,Paraná,2020-03-10T03:13:05.365Z
GOOGCAP0010000000000000003811793,BR,Google Chromecast V5 Streaming Stick,Google Chromecast V5 Streaming Stick,2804:fc:8907:1c00:f449:1cb1:b238:4947,Paraná,2020-03-10T02:43:08.036Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,177.157.27.140,Paraná,2020-03-09T02:16:56.446Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,177.157.27.140,Paraná,2020-03-08T22:56:53.433Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,177.157.27.140,Paraná,2020-03-08T10:51:45.132Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,177.157.27.140,Paraná,2020-03-08T00:37:55.303Z
GOOGCAP0010000000000000003811793,BR,Google Chromecast V5 Streaming Stick,Google Chromecast V5 Streaming Stick,2804:fc:8907:1c00:55:d53:273e:e11e,Paraná,2020-03-05T15:19:24.840Z
GOOGCAP0010000000000000003811793,BR,Google Chromecast V5 Streaming Stick,Google Chromecast V5 Streaming Stick,2804:fc:8907:1c00:b9d9:9a81:326d:8561,Paraná,2020-03-05T01:34:54.684Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,177.16.216.247,Paraná,2020-03-05T01:23:20.414Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,177.16.216.247,Paraná,2020-03-05T00:05:28.928Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,177.16.216.247,Paraná,2020-03-04T00:18:24.444Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,177.16.216.247,Paraná,2020-03-03T23:36:20.472Z
GOOGCAP0010000000000000003811793,BR,Google Chromecast V5 Streaming Stick,Google Chromecast V5 Streaming Stick,2804:fc:8907:1c00:a078:b473:7ab6:e1f,Paraná,2020-03-03T21:46:47.699Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,187.115.35.191,Paraná,2020-03-03T00:13:42.267Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,187.115.35.191,Paraná,2020-03-02T19:14:55.272Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,187.115.35.191,Paraná,2020-03-01T18:41:39.535Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,187.115.35.191,Paraná,2020-03-01T15:53:07.326Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,179.181.167.183,Paraná,2020-03-01T06:53:08.795Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,179.181.167.183,Paraná,2020-03-01T00:14:08.741Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,179.181.167.183,Paraná,2020-02-29T19:23:08.775Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,179.181.167.183,Paraná,2020-02-29T01:59:45.607Z
GOOGCAP0010000000000000003811793,BR,Google Chromecast V5 Streaming Stick,Google Chromecast V5 Streaming Stick,2804:fc:8907:1c00:7d0b:15db:e66e:b778,Paraná,2020-02-28T13:29:02.658Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,177.156.203.37,Paraná,2020-02-28T01:33:41.069Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,179.177.113.254,Paraná,2020-02-25T15:15:54.204Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,177.157.28.129,Paraná,2020-02-23T21:16:02.424Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,191.248.99.161,Paraná,2020-02-22T13:01:42.195Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,191.248.99.161,Paraná,2020-02-22T02:53:05.160Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,191.248.99.161,Paraná,2020-02-22T02:03:18.832Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,179.187.129.192,Paraná,2020-02-19T12:46:41.182Z
GOOGCAP0010000000000000003811793,BR,Google Chromecast V5 Streaming Stick,Google Chromecast V5 Streaming Stick,2804:fc:8907:1c00:190b:cfac:ed7f:9269,Paraná,2020-02-19T03:11:43.813Z
PCTV000163==05A88C1C9A5811C68075,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,179.180.179.182,Paraná,2020-02-18T00:31:34.081Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,179.177.118.252,Paraná,2020-02-12T01:17:38.332Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,179.177.118.252,Paraná,2020-02-10T23:21:47.247Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,179.181.160.79,Paraná,2020-02-10T02:10:41.400Z
PCTV000163==295879E2245572FA34FF,BR,Panasonic 2016 sLD8a TV Smart TV,Panasonic 2016 sLD8a TV Smart TV,179.181.160.79,Paraná,2020-02-09T16:14:28.286Z
PHTV14OPM1-31-03-15-01-0000000000000188278,BR,Philips 2014 MT5580 based TVs Smart TV,Philips 2014 MT5580 based TVs Smart TV,186.224.69.174,Paraná,2020-01-14T21:05:08.702Z
